game_id,team,opp,week,season,longest_rec
2012_10_STL_SF,LA,SF,10,2012,36
2012_10_STL_SF,SF,LA,10,2012,20
2012_10_TEN_MIA,MIA,TEN,10,2012,17
2012_10_TEN_MIA,TEN,MIA,10,2012,28
2012_11_ARI_ATL,ARI,ATL,11,2012,17
2012_11_ARI_ATL,ATL,ARI,11,2012,37
2012_11_BAL_PIT,BAL,PIT,11,2012,31
2012_11_BAL_PIT,PIT,BAL,11,2012,37
2012_11_CHI_SF,CHI,SF,11,2012,18
2012_11_CHI_SF,SF,CHI,11,2012,57
2012_11_CIN_KC,CIN,KC,11,2012,40
2012_11_CIN_KC,KC,CIN,11,2012,26
2012_11_CLE_DAL,CLE,DAL,11,2012,27
2012_11_CLE_DAL,DAL,CLE,11,2012,30
2012_11_GB_DET,DET,GB,11,2012,53
2012_11_GB_DET,GB,DET,11,2012,40
2012_11_IND_NE,IND,NE,11,2012,43
2012_11_IND_NE,NE,IND,11,2012,36
2012_11_JAX_HOU,HOU,JAX,11,2012,48
2012_11_JAX_HOU,JAX,HOU,11,2012,81
2012_11_MIA_BUF,BUF,MIA,11,2012,24
2012_11_MIA_BUF,MIA,BUF,11,2012,19
2012_11_NO_OAK,LV,NO,11,2012,56
2012_11_NO_OAK,NO,LV,11,2012,38
2012_11_NYJ_STL,LA,NYJ,11,2012,36
2012_11_NYJ_STL,NYJ,LA,11,2012,32
2012_11_PHI_WAS,PHI,WAS,11,2012,25
2012_11_PHI_WAS,WAS,PHI,11,2012,61
2012_11_SD_DEN,DEN,LAC,11,2012,31
2012_11_SD_DEN,LAC,DEN,11,2012,38
2012_11_TB_CAR,CAR,TB,11,2012,32
2012_11_TB_CAR,TB,CAR,11,2012,24
2012_12_ATL_TB,ATL,TB,12,2012,80
2012_12_ATL_TB,TB,ATL,12,2012,39
2012_12_BAL_SD,BAL,LAC,12,2012,54
2012_12_BAL_SD,LAC,BAL,12,2012,26
2012_12_BUF_IND,BUF,IND,12,2012,63
2012_12_BUF_IND,IND,BUF,12,2012,25
2012_12_CAR_PHI,CAR,PHI,12,2012,55
2012_12_CAR_PHI,PHI,CAR,12,2012,16
2012_12_DEN_KC,DEN,KC,12,2012,31
2012_12_DEN_KC,KC,DEN,12,2012,21
2012_12_GB_NYG,GB,NYG,12,2012,61
2012_12_GB_NYG,NYG,GB,12,2012,59
2012_12_HOU_DET,DET,HOU,12,2012,40
2012_12_HOU_DET,HOU,DET,12,2012,43
2012_12_MIN_CHI,CHI,MIN,12,2012,20
2012_12_MIN_CHI,MIN,CHI,12,2012,25
2012_12_NE_NYJ,NE,NYJ,12,2012,83
2012_12_NE_NYJ,NYJ,NE,12,2012,39
2012_12_OAK_CIN,CIN,LV,12,2012,48
2012_12_OAK_CIN,LV,CIN,12,2012,26
2012_12_PIT_CLE,CLE,PIT,12,2012,26
2012_12_PIT_CLE,PIT,CLE,12,2012,27
2012_12_SEA_MIA,MIA,SEA,12,2012,39
2012_12_SEA_MIA,SEA,MIA,12,2012,32
2012_12_SF_NO,NO,SF,12,2012,43
2012_12_SF_NO,SF,NO,12,2012,45
2012_12_STL_ARI,ARI,LA,12,2012,28
2012_12_STL_ARI,LA,ARI,12,2012,38
2012_12_TEN_JAX,JAX,TEN,12,2012,59
2012_12_TEN_JAX,TEN,JAX,12,2012,27
2012_12_WAS_DAL,DAL,WAS,12,2012,85
2012_12_WAS_DAL,WAS,DAL,12,2012,68
2012_13_ARI_NYJ,ARI,NYJ,13,2012,23
2012_13_ARI_NYJ,NYJ,ARI,13,2012,24
2012_13_CAR_KC,CAR,KC,13,2012,53
2012_13_CAR_KC,KC,CAR,13,2012,34
2012_13_CIN_SD,CIN,LAC,13,2012,19
2012_13_CIN_SD,LAC,CIN,13,2012,28
2012_13_CLE_OAK,CLE,LV,13,2012,54
2012_13_CLE_OAK,LV,CLE,13,2012,64
2012_13_HOU_TEN,HOU,TEN,13,2012,54
2012_13_HOU_TEN,TEN,HOU,13,2012,49
2012_13_IND_DET,DET,IND,13,2012,46
2012_13_IND_DET,IND,DET,13,2012,60
2012_13_JAX_BUF,BUF,JAX,13,2012,51
2012_13_JAX_BUF,JAX,BUF,13,2012,24
2012_13_MIN_GB,GB,MIN,13,2012,33
2012_13_MIN_GB,MIN,GB,13,2012,21
2012_13_NE_MIA,MIA,NE,13,2012,28
2012_13_NE_MIA,NE,MIA,13,2012,31
2012_13_NO_ATL,ATL,NO,13,2012,20
2012_13_NO_ATL,NO,ATL,13,2012,38
2012_13_NYG_WAS,NYG,WAS,13,2012,49
2012_13_NYG_WAS,WAS,NYG,13,2012,35
2012_13_PHI_DAL,DAL,PHI,13,2012,36
2012_13_PHI_DAL,PHI,DAL,13,2012,29
2012_13_PIT_BAL,BAL,PIT,13,2012,31
2012_13_PIT_BAL,PIT,BAL,13,2012,43
2012_13_SEA_CHI,CHI,SEA,13,2012,56
2012_13_SEA_CHI,SEA,CHI,13,2012,49
2012_13_SF_STL,LA,SF,13,2012,22
2012_13_SF_STL,SF,LA,13,2012,30
2012_13_TB_DEN,DEN,TB,13,2012,28
2012_13_TB_DEN,TB,DEN,13,2012,40
2012_14_ARI_SEA,ARI,SEA,14,2012,24
2012_14_ARI_SEA,SEA,ARI,14,2012,67
2012_14_ATL_CAR,ATL,CAR,14,2012,21
2012_14_ATL_CAR,CAR,ATL,14,2012,53
2012_14_BAL_WAS,BAL,WAS,14,2012,31
2012_14_BAL_WAS,WAS,BAL,14,2012,31
2012_14_CHI_MIN,CHI,MIN,14,2012,39
2012_14_CHI_MIN,MIN,CHI,14,2012,16
2012_14_DAL_CIN,CIN,DAL,14,2012,25
2012_14_DAL_CIN,DAL,CIN,14,2012,27
2012_14_DEN_OAK,DEN,LV,14,2012,29
2012_14_DEN_OAK,LV,DEN,14,2012,58
2012_14_DET_GB,DET,GB,14,2012,27
2012_14_DET_GB,GB,DET,14,2012,38
2012_14_HOU_NE,HOU,NE,14,2012,30
2012_14_HOU_NE,NE,HOU,14,2012,63
2012_14_KC_CLE,CLE,KC,14,2012,34
2012_14_KC_CLE,KC,CLE,14,2012,47
2012_14_MIA_SF,MIA,SF,14,2012,28
2012_14_MIA_SF,SF,MIA,14,2012,25
2012_14_NO_NYG,NO,NYG,14,2012,62
2012_14_NO_NYG,NYG,NO,14,2012,35
2012_14_NYJ_JAX,JAX,NYJ,14,2012,28
2012_14_NYJ_JAX,NYJ,JAX,14,2012,37
2012_14_PHI_TB,PHI,TB,14,2012,39
2012_14_PHI_TB,TB,PHI,14,2012,40
2012_14_SD_PIT,LAC,PIT,14,2012,39
2012_14_SD_PIT,PIT,LAC,14,2012,40
2012_14_STL_BUF,BUF,LA,14,2012,34
2012_14_STL_BUF,LA,BUF,14,2012,24
2012_14_TEN_IND,IND,TEN,14,2012,36
2012_14_TEN_IND,TEN,IND,14,2012,46
2012_15_CAR_SD,CAR,LAC,15,2012,45
2012_15_CAR_SD,LAC,CAR,15,2012,30
2012_15_CIN_PHI,CIN,PHI,15,2012,19
2012_15_CIN_PHI,PHI,CIN,15,2012,46
2012_15_DEN_BAL,BAL,DEN,15,2012,61
2012_15_DEN_BAL,DEN,BAL,15,2012,51
2012_15_DET_ARI,ARI,DET,15,2012,25
2012_15_DET_ARI,DET,ARI,15,2012,30
2012_15_GB_CHI,CHI,GB,15,2012,18
2012_15_GB_CHI,GB,CHI,15,2012,31
2012_15_IND_HOU,HOU,IND,15,2012,52
2012_15_IND_HOU,IND,HOU,15,2012,61
2012_15_JAX_MIA,JAX,MIA,15,2012,38
2012_15_JAX_MIA,MIA,JAX,15,2012,37
2012_15_KC_OAK,KC,LV,15,2012,31
2012_15_KC_OAK,LV,KC,15,2012,19
2012_15_MIN_STL,LA,MIN,15,2012,26
2012_15_MIN_STL,MIN,LA,15,2012,14
2012_15_NYG_ATL,ATL,NYG,15,2012,40
2012_15_NYG_ATL,NYG,ATL,15,2012,37
2012_15_NYJ_TEN,NYJ,TEN,15,2012,22
2012_15_NYJ_TEN,TEN,NYJ,15,2012,30
2012_15_PIT_DAL,DAL,PIT,15,2012,29
2012_15_PIT_DAL,PIT,DAL,15,2012,60
2012_15_SEA_BUF,BUF,SEA,15,2012,25
2012_15_SEA_BUF,SEA,BUF,15,2012,44
2012_15_SF_NE,NE,SF,15,2012,53
2012_15_SF_NE,SF,NE,15,2012,38
2012_15_TB_NO,NO,TB,15,2012,34
2012_15_TB_NO,TB,NO,15,2012,24
2012_15_WAS_CLE,CLE,WAS,15,2012,69
2012_15_WAS_CLE,WAS,CLE,15,2012,54
2012_16_ATL_DET,ATL,DET,16,2012,44
2012_16_ATL_DET,DET,ATL,16,2012,49
2012_16_BUF_MIA,BUF,MIA,16,2012,41
2012_16_BUF_MIA,MIA,BUF,16,2012,30
2012_16_CHI_ARI,ARI,CHI,16,2012,24
2012_16_CHI_ARI,CHI,ARI,16,2012,35
2012_16_CIN_PIT,CIN,PIT,16,2012,25
2012_16_CIN_PIT,PIT,CIN,16,2012,60
2012_16_CLE_DEN,CLE,DEN,16,2012,21
2012_16_CLE_DEN,DEN,CLE,16,2012,36
2012_16_IND_KC,IND,KC,16,2012,33
2012_16_IND_KC,KC,IND,16,2012,57
2012_16_MIN_HOU,HOU,MIN,16,2012,19
2012_16_MIN_HOU,MIN,HOU,16,2012,32
2012_16_NE_JAX,JAX,NE,16,2012,53
2012_16_NE_JAX,NE,JAX,16,2012,32
2012_16_NO_DAL,DAL,NO,16,2012,58
2012_16_NO_DAL,NO,DAL,16,2012,60
2012_16_NYG_BAL,BAL,NYG,16,2012,43
2012_16_NYG_BAL,NYG,BAL,16,2012,43
2012_16_OAK_CAR,CAR,LV,16,2012,23
2012_16_OAK_CAR,LV,CAR,16,2012,22
2012_16_SD_NYJ,LAC,NYJ,16,2012,37
2012_16_SD_NYJ,NYJ,LAC,16,2012,42
2012_16_SF_SEA,SEA,SF,16,2012,43
2012_16_SF_SEA,SF,SEA,16,2012,35
2012_16_STL_TB,LA,TB,16,2012,80
2012_16_STL_TB,TB,LA,16,2012,61
2012_16_TEN_GB,GB,TEN,16,2012,34
2012_16_TEN_GB,TEN,GB,16,2012,39
2012_16_WAS_PHI,PHI,WAS,16,2012,38
2012_16_WAS_PHI,WAS,PHI,16,2012,29
2012_17_ARI_SF,ARI,SF,17,2012,53
2012_17_ARI_SF,SF,ARI,17,2012,49
2012_17_BAL_CIN,BAL,CIN,17,2012,24
2012_17_BAL_CIN,CIN,BAL,17,2012,44
2012_17_CAR_NO,CAR,NO,17,2012,34
2012_17_CAR_NO,NO,CAR,17,2012,51
2012_17_CHI_DET,CHI,DET,17,2012,60
2012_17_CHI_DET,DET,CHI,17,2012,28
2012_17_CLE_PIT,CLE,PIT,17,2012,23
2012_17_CLE_PIT,PIT,CLE,17,2012,16
2012_17_DAL_WAS,DAL,WAS,17,2012,25
2012_17_DAL_WAS,WAS,DAL,17,2012,18
2012_17_GB_MIN,GB,MIN,17,2012,73
2012_17_GB_MIN,MIN,GB,17,2012,65
2012_17_HOU_IND,HOU,IND,17,2012,39
2012_17_HOU_IND,IND,HOU,17,2012,70
2012_17_JAX_TEN,JAX,TEN,17,2012,30
2012_17_JAX_TEN,TEN,JAX,17,2012,42
2012_17_KC_DEN,DEN,KC,17,2012,36
2012_17_KC_DEN,KC,DEN,17,2012,16
2012_17_MIA_NE,MIA,NE,17,2012,22
2012_17_MIA_NE,NE,MIA,17,2012,25
2012_17_NYJ_BUF,BUF,NYJ,17,2012,66
2012_17_NYJ_BUF,NYJ,BUF,17,2012,40
2012_17_OAK_SD,LAC,LV,17,2012,34
2012_17_OAK_SD,LV,LAC,17,2012,38
2012_17_PHI_NYG,NYG,PHI,17,2012,41
2012_17_PHI_NYG,PHI,NYG,17,2012,36
2012_17_STL_SEA,LA,SEA,17,2012,37
2012_17_STL_SEA,SEA,LA,17,2012,49
2012_17_TB_ATL,ATL,TB,17,2012,28
2012_17_TB_ATL,TB,ATL,17,2012,27
2012_18_CIN_HOU,CIN,HOU,18,2012,45
2012_18_CIN_HOU,HOU,CIN,18,2012,22
2012_18_IND_BAL,BAL,IND,18,2012,50
2012_18_IND_BAL,IND,BAL,18,2012,25
2012_18_MIN_GB,GB,MIN,18,2012,32
2012_18_MIN_GB,MIN,GB,18,2012,50
2012_18_SEA_WAS,SEA,WAS,18,2012,33
2012_18_SEA_WAS,WAS,SEA,18,2012,30
2012_19_BAL_DEN,BAL,DEN,19,2012,70
2012_19_BAL_DEN,DEN,BAL,19,2012,32
2012_19_GB_SF,GB,SF,19,2012,44
2012_19_GB_SF,SF,GB,19,2012,45
2012_19_HOU_NE,HOU,NE,19,2012,28
2012_19_HOU_NE,NE,HOU,19,2012,47
2012_19_SEA_ATL,ATL,SEA,19,2012,47
2012_19_SEA_ATL,SEA,ATL,19,2012,34
2012_20_BAL_NE,BAL,NE,20,2012,26
2012_20_BAL_NE,NE,BAL,20,2012,36
2012_20_SF_ATL,ATL,SF,20,2012,46
2012_20_SF_ATL,SF,ATL,20,2012,33
2012_21_BAL_SF,BAL,SF,21,2012,56
2012_21_BAL_SF,SF,BAL,21,2012,32
2013_01_ARI_STL,ARI,LA,1,2013,44
2013_01_ARI_STL,LA,ARI,1,2013,47
2013_01_ATL_NO,ATL,NO,1,2013,50
2013_01_ATL_NO,NO,ATL,1,2013,67
2013_01_BAL_DEN,BAL,DEN,1,2013,34
2013_01_BAL_DEN,DEN,BAL,1,2013,78
2013_01_CIN_CHI,CHI,CIN,1,2013,38
2013_01_CIN_CHI,CIN,CHI,1,2013,45
2013_01_GB_SF,GB,SF,1,2013,38
2013_01_GB_SF,SF,GB,1,2013,43
2013_01_HOU_SD,HOU,LAC,1,2013,30
2013_01_HOU_SD,LAC,HOU,1,2013,47
2013_01_KC_JAX,JAX,KC,1,2013,24
2013_01_KC_JAX,KC,JAX,1,2013,26
2013_01_MIA_CLE,CLE,MIA,1,2013,22
2013_01_MIA_CLE,MIA,CLE,1,2013,34
2013_01_MIN_DET,DET,MIN,1,2013,77
2013_01_MIN_DET,MIN,DET,1,2013,47
2013_01_NE_BUF,BUF,NE,1,2013,19
2013_01_NE_BUF,NE,BUF,1,2013,35
2013_01_NYG_DAL,DAL,NYG,1,2013,23
2013_01_NYG_DAL,NYG,DAL,1,2013,70
2013_01_OAK_IND,IND,LV,1,2013,25
2013_01_OAK_IND,LV,IND,1,2013,41
2013_01_PHI_WAS,PHI,WAS,1,2013,28
2013_01_PHI_WAS,WAS,PHI,1,2013,27
2013_01_SEA_CAR,CAR,SEA,1,2013,27
2013_01_SEA_CAR,SEA,CAR,1,2013,43
2013_01_TB_NYJ,NYJ,TB,1,2013,26
2013_01_TB_NYJ,TB,NYJ,1,2013,39
2013_01_TEN_PIT,PIT,TEN,1,2013,22
2013_01_TEN_PIT,TEN,PIT,1,2013,25
2013_02_CAR_BUF,BUF,CAR,2,2013,45
2013_02_CAR_BUF,CAR,BUF,2,2013,40
2013_02_CLE_BAL,BAL,CLE,2,2013,27
2013_02_CLE_BAL,CLE,BAL,2,2013,53
2013_02_DAL_KC,DAL,KC,2,2013,53
2013_02_DAL_KC,KC,DAL,2,2013,31
2013_02_DEN_NYG,DEN,NYG,2,2013,36
2013_02_DEN_NYG,NYG,DEN,2,2013,51
2013_02_DET_ARI,ARI,DET,2,2013,36
2013_02_DET_ARI,DET,ARI,2,2013,72
2013_02_JAX_OAK,JAX,LV,2,2013,30
2013_02_JAX_OAK,LV,JAX,2,2013,17
2013_02_MIA_IND,IND,MIA,2,2013,47
2013_02_MIA_IND,MIA,IND,2,2013,67
2013_02_MIN_CHI,CHI,MIN,2,2013,34
2013_02_MIN_CHI,MIN,CHI,2,2013,37
2013_02_NO_TB,NO,TB,2,2013,56
2013_02_NO_TB,TB,NO,2,2013,34
2013_02_NYJ_NE,NE,NYJ,2,2013,39
2013_02_NYJ_NE,NYJ,NE,2,2013,37
2013_02_PIT_CIN,CIN,PIT,2,2013,61
2013_02_PIT_CIN,PIT,CIN,2,2013,43
2013_02_SD_PHI,LAC,PHI,2,2013,31
2013_02_SD_PHI,PHI,LAC,2,2013,70
2013_02_SF_SEA,SEA,SF,2,2013,51
2013_02_SF_SEA,SF,SEA,2,2013,19
2013_02_STL_ATL,ATL,LA,2,2013,81
2013_02_STL_ATL,LA,ATL,2,2013,47
2013_02_TEN_HOU,HOU,TEN,2,2013,32
2013_02_TEN_HOU,TEN,HOU,2,2013,31
2013_02_WAS_GB,GB,WAS,2,2013,57
2013_02_WAS_GB,WAS,GB,2,2013,44
2013_03_ARI_NO,ARI,NO,3,2013,26
2013_03_ARI_NO,NO,ARI,3,2013,29
2013_03_ATL_MIA,ATL,MIA,3,2013,34
2013_03_ATL_MIA,MIA,ATL,3,2013,21
2013_03_BUF_NYJ,BUF,NYJ,3,2013,33
2013_03_BUF_NYJ,NYJ,BUF,3,2013,69
2013_03_CHI_PIT,CHI,PIT,3,2013,41
2013_03_CHI_PIT,PIT,CHI,3,2013,45
2013_03_CLE_MIN,CLE,MIN,3,2013,47
2013_03_CLE_MIN,MIN,CLE,3,2013,37
2013_03_DET_WAS,DET,WAS,3,2013,47
2013_03_DET_WAS,WAS,DET,3,2013,27
2013_03_GB_CIN,CIN,GB,3,2013,32
2013_03_GB_CIN,GB,CIN,3,2013,30
2013_03_HOU_BAL,BAL,HOU,3,2013,48
2013_03_HOU_BAL,HOU,BAL,3,2013,18
2013_03_IND_SF,IND,SF,3,2013,25
2013_03_IND_SF,SF,IND,3,2013,30
2013_03_JAX_SEA,JAX,SEA,3,2013,59
2013_03_JAX_SEA,SEA,JAX,3,2013,35
2013_03_KC_PHI,KC,PHI,3,2013,51
2013_03_KC_PHI,PHI,KC,3,2013,40
2013_03_NYG_CAR,CAR,NYG,3,2013,47
2013_03_NYG_CAR,NYG,CAR,3,2013,24
2013_03_OAK_DEN,DEN,LV,3,2013,61
2013_03_OAK_DEN,LV,DEN,3,2013,73
2013_03_SD_TEN,LAC,TEN,3,2013,34
2013_03_SD_TEN,TEN,LAC,3,2013,35
2013_03_STL_DAL,DAL,LA,3,2013,24
2013_03_STL_DAL,LA,DAL,3,2013,29
2013_03_TB_NE,NE,TB,3,2013,20
2013_03_TB_NE,TB,NE,3,2013,30
2013_04_ARI_TB,ARI,TB,4,2013,27
2013_04_ARI_TB,TB,ARI,4,2013,20
2013_04_BAL_BUF,BAL,BUF,4,2013,74
2013_04_BAL_BUF,BUF,BAL,4,2013,42
2013_04_CHI_DET,CHI,DET,4,2013,44
2013_04_CHI_DET,DET,CHI,4,2013,24
2013_04_CIN_CLE,CIN,CLE,4,2013,29
2013_04_CIN_CLE,CLE,CIN,4,2013,39
2013_04_DAL_SD,DAL,LAC,4,2013,34
2013_04_DAL_SD,LAC,DAL,4,2013,56
2013_04_IND_JAX,IND,JAX,4,2013,31
2013_04_IND_JAX,JAX,IND,4,2013,31
2013_04_MIA_NO,MIA,NO,4,2013,50
2013_04_MIA_NO,NO,MIA,4,2013,48
2013_04_NE_ATL,ATL,NE,4,2013,49
2013_04_NE_ATL,NE,ATL,4,2013,49
2013_04_NYG_KC,KC,NYG,4,2013,34
2013_04_NYG_KC,NYG,KC,4,2013,69
2013_04_NYJ_TEN,NYJ,TEN,4,2013,36
2013_04_NYJ_TEN,TEN,NYJ,4,2013,77
2013_04_PHI_DEN,DEN,PHI,4,2013,52
2013_04_PHI_DEN,PHI,DEN,4,2013,38
2013_04_PIT_MIN,MIN,PIT,4,2013,70
2013_04_PIT_MIN,PIT,MIN,4,2013,36
2013_04_SEA_HOU,HOU,SEA,4,2013,31
2013_04_SEA_HOU,SEA,HOU,4,2013,24
2013_04_SF_STL,LA,SF,4,2013,27
2013_04_SF_STL,SF,LA,4,2013,42
2013_04_WAS_OAK,LV,WAS,4,2013,34
2013_04_WAS_OAK,WAS,LV,4,2013,33
2013_05_BAL_MIA,BAL,MIA,5,2013,43
2013_05_BAL_MIA,MIA,BAL,5,2013,49
2013_05_BUF_CLE,BUF,CLE,5,2013,24
2013_05_BUF_CLE,CLE,BUF,5,2013,47
2013_05_CAR_ARI,ARI,CAR,5,2013,22
2013_05_CAR_ARI,CAR,ARI,5,2013,32
2013_05_DEN_DAL,DAL,DEN,5,2013,82
2013_05_DEN_DAL,DEN,DAL,5,2013,57
2013_05_DET_GB,DET,GB,5,2013,25
2013_05_DET_GB,GB,DET,5,2013,83
2013_05_HOU_SF,HOU,SF,5,2013,19
2013_05_HOU_SF,SF,HOU,5,2013,64
2013_05_JAX_STL,JAX,LA,5,2013,67
2013_05_JAX_STL,LA,JAX,5,2013,31
2013_05_KC_TEN,KC,TEN,5,2013,44
2013_05_KC_TEN,TEN,KC,5,2013,49
2013_05_NE_CIN,CIN,NE,5,2013,28
2013_05_NE_CIN,NE,CIN,5,2013,53
2013_05_NO_CHI,CHI,NO,5,2013,58
2013_05_NO_CHI,NO,CHI,5,2013,38
2013_05_NYJ_ATL,ATL,NYJ,5,2013,46
2013_05_NYJ_ATL,NYJ,ATL,5,2013,47
2013_05_PHI_NYG,NYG,PHI,5,2013,49
2013_05_PHI_NYG,PHI,NYG,5,2013,56
2013_05_SD_OAK,LAC,LV,5,2013,51
2013_05_SD_OAK,LV,LAC,5,2013,44
2013_05_SEA_IND,IND,SEA,5,2013,73
2013_05_SEA_IND,SEA,IND,5,2013,28
2013_06_ARI_SF,ARI,SF,6,2013,75
2013_06_ARI_SF,SF,ARI,6,2013,61
2013_06_CAR_MIN,CAR,MIN,6,2013,79
2013_06_CAR_MIN,MIN,CAR,6,2013,23
2013_06_CIN_BUF,BUF,CIN,6,2013,47
2013_06_CIN_BUF,CIN,BUF,6,2013,54
2013_06_DET_CLE,CLE,DET,6,2013,36
2013_06_DET_CLE,DET,CLE,6,2013,24
2013_06_GB_BAL,BAL,GB,6,2013,63
2013_06_GB_BAL,GB,BAL,6,2013,64
2013_06_IND_SD,IND,LAC,6,2013,35
2013_06_IND_SD,LAC,IND,6,2013,25
2013_06_JAX_DEN,DEN,JAX,6,2013,42
2013_06_JAX_DEN,JAX,DEN,6,2013,23
2013_06_NO_NE,NE,NO,6,2013,23
2013_06_NO_NE,NO,NE,6,2013,34
2013_06_NYG_CHI,CHI,NYG,6,2013,30
2013_06_NYG_CHI,NYG,CHI,6,2013,37
2013_06_OAK_KC,KC,LV,6,2013,24
2013_06_OAK_KC,LV,KC,6,2013,39
2013_06_PHI_TB,PHI,TB,6,2013,47
2013_06_PHI_TB,TB,PHI,6,2013,36
2013_06_PIT_NYJ,NYJ,PIT,6,2013,29
2013_06_PIT_NYJ,PIT,NYJ,6,2013,55
2013_06_STL_HOU,HOU,LA,6,2013,41
2013_06_STL_HOU,LA,HOU,6,2013,34
2013_06_TEN_SEA,SEA,TEN,6,2013,55
2013_06_TEN_SEA,TEN,SEA,6,2013,32
2013_06_WAS_DAL,DAL,WAS,6,2013,17
2013_06_WAS_DAL,WAS,DAL,6,2013,29
2013_07_BAL_PIT,BAL,PIT,7,2013,41
2013_07_BAL_PIT,PIT,BAL,7,2013,19
2013_07_BUF_MIA,BUF,MIA,7,2013,30
2013_07_BUF_MIA,MIA,BUF,7,2013,46
2013_07_CHI_WAS,CHI,WAS,7,2013,35
2013_07_CHI_WAS,WAS,CHI,7,2013,45
2013_07_CIN_DET,CIN,DET,7,2013,82
2013_07_CIN_DET,DET,CIN,7,2013,50
2013_07_CLE_GB,CLE,GB,7,2013,19
2013_07_CLE_GB,GB,CLE,7,2013,39
2013_07_DAL_PHI,DAL,PHI,7,2013,26
2013_07_DAL_PHI,PHI,DAL,7,2013,26
2013_07_DEN_IND,DEN,IND,7,2013,49
2013_07_DEN_IND,IND,DEN,7,2013,28
2013_07_HOU_KC,HOU,KC,7,2013,42
2013_07_HOU_KC,KC,HOU,7,2013,43
2013_07_MIN_NYG,MIN,NYG,7,2013,22
2013_07_MIN_NYG,NYG,MIN,7,2013,24
2013_07_NE_NYJ,NE,NYJ,7,2013,30
2013_07_NE_NYJ,NYJ,NE,7,2013,27
2013_07_SD_JAX,JAX,LAC,7,2013,43
2013_07_SD_JAX,LAC,JAX,7,2013,36
2013_07_SEA_ARI,ARI,SEA,7,2013,19
2013_07_SEA_ARI,SEA,ARI,7,2013,32
2013_07_SF_TEN,SF,TEN,7,2013,29
2013_07_SF_TEN,TEN,SF,7,2013,66
2013_07_STL_CAR,CAR,LA,7,2013,25
2013_07_STL_CAR,LA,CAR,7,2013,73
2013_07_TB_ATL,ATL,TB,7,2013,54
2013_07_TB_ATL,TB,ATL,7,2013,59
2013_08_ATL_ARI,ARI,ATL,8,2013,51
2013_08_ATL_ARI,ATL,ARI,8,2013,25
2013_08_BUF_NO,BUF,NO,8,2013,26
2013_08_BUF_NO,NO,BUF,8,2013,69
2013_08_CAR_TB,CAR,TB,8,2013,35
2013_08_CAR_TB,TB,CAR,8,2013,29
2013_08_CLE_KC,CLE,KC,8,2013,47
2013_08_CLE_KC,KC,CLE,8,2013,28
2013_08_DAL_DET,DAL,DET,8,2013,60
2013_08_DAL_DET,DET,DAL,8,2013,87
2013_08_GB_MIN,GB,MIN,8,2013,76
2013_08_GB_MIN,MIN,GB,8,2013,18
2013_08_MIA_NE,MIA,NE,8,2013,25
2013_08_MIA_NE,NE,MIA,8,2013,26
2013_08_NYG_PHI,NYG,PHI,8,2013,27
2013_08_NYG_PHI,PHI,NYG,8,2013,25
2013_08_NYJ_CIN,CIN,NYJ,8,2013,53
2013_08_NYJ_CIN,NYJ,CIN,8,2013,26
2013_08_PIT_OAK,LV,PIT,8,2013,18
2013_08_PIT_OAK,PIT,LV,8,2013,33
2013_08_SEA_STL,LA,SEA,8,2013,26
2013_08_SEA_STL,SEA,LA,8,2013,80
2013_08_SF_JAX,JAX,SF,8,2013,29
2013_08_SF_JAX,SF,JAX,8,2013,43
2013_08_WAS_DEN,DEN,WAS,8,2013,35
2013_08_WAS_DEN,WAS,DEN,8,2013,17
2013_09_ATL_CAR,ATL,CAR,9,2013,41
2013_09_ATL_CAR,CAR,ATL,9,2013,30
2013_09_BAL_CLE,BAL,CLE,9,2013,46
2013_09_BAL_CLE,CLE,BAL,9,2013,46
2013_09_CHI_GB,CHI,GB,9,2013,33
2013_09_CHI_GB,GB,CHI,9,2013,27
2013_09_CIN_MIA,CIN,MIA,9,2013,26
2013_09_CIN_MIA,MIA,CIN,9,2013,40
2013_09_IND_HOU,HOU,IND,9,2013,62
2013_09_IND_HOU,IND,HOU,9,2013,58
2013_09_KC_BUF,BUF,KC,9,2013,59
2013_09_KC_BUF,KC,BUF,9,2013,20
2013_09_MIN_DAL,DAL,MIN,9,2013,34
2013_09_MIN_DAL,MIN,DAL,9,2013,31
2013_09_NO_NYJ,NO,NYJ,9,2013,60
2013_09_NO_NYJ,NYJ,NO,9,2013,44
2013_09_PHI_OAK,LV,PHI,9,2013,66
2013_09_PHI_OAK,PHI,LV,9,2013,63
2013_09_PIT_NE,NE,PIT,9,2013,81
2013_09_PIT_NE,PIT,NE,9,2013,42
2013_09_SD_WAS,LAC,WAS,9,2013,22
2013_09_SD_WAS,WAS,LAC,9,2013,38
2013_09_TB_SEA,SEA,TB,9,2013,28
2013_09_TB_SEA,TB,SEA,9,2013,27
2013_09_TEN_STL,LA,TEN,9,2013,25
2013_09_TEN_STL,TEN,LA,9,2013,45
2013_10_BUF_PIT,BUF,PIT,10,2013,23
2013_10_BUF_PIT,PIT,BUF,10,2013,40
2013_10_CAR_SF,CAR,SF,10,2013,19
2013_10_CAR_SF,SF,CAR,10,2013,14
2013_10_CIN_BAL,BAL,CIN,10,2013,18
2013_10_CIN_BAL,CIN,BAL,10,2013,51
2013_10_DAL_NO,DAL,NO,10,2013,44
2013_10_DAL_NO,NO,DAL,10,2013,52
